year,week,college,signingBonus_diff,awareness_rating,shortRouteRunning_diff,press_diff,carrying_diff,strength_rating,catchInTraffic_rating,pursuit_rating,plyrAssetname,breakSack_diff,plyrPortrait_diff,catching_rating,spinMove_rating,acceleration_diff,breakTackle_diff,height,finesseMoves_rating,strength_diff,runBlock_rating,tackle_rating,runBlock_diff,kickPower_diff,zoneCoverage_rating,plyrBirthdate,awareness_diff,runningStyle_rating,totalSalary,trucking_rating,toughness_diff,hitPower_diff,tackle_diff,jukeMove_rating,playRecognition_rating,shortRouteRunning_rating,status,lastName,jerseyNum_diff,jerseyNum,breakSack_rating,passBlockFinesse_diff,jumping_rating,throwAccuracyDeep_diff,stamina_diff,throwAccuracyShort_diff,powerMoves_diff,throwOnTheRun_diff,zoneCoverage_diff,jukeMove_diff,speed_diff,release_rating,agility_diff,hitPower_rating,throwAccuracyMid_rating,kickAccuracy_rating,impactBlocking_diff,stamina_rating,plyrPortrait,kickPower_rating,throwUnderPressure_rating,team,signingBonus,height_diff,playAction_diff,throwUnderPressure_diff,changeOfDirection_diff,blockShedding_rating,fullNameForSearch,overall_rating,deepRouteRunning_diff,passBlockFinesse_rating,runBlockFinesse_diff,throwPower_rating,kickReturn_rating,leadBlock_rating,bCVision_rating,primaryKey_diff,mediumRouteRunning_diff,playAction_rating,totalSalary_diff,teamId_diff,leadBlock_diff,catchInTraffic_diff,mediumRouteRunning_rating,acceleration_rating,spinMove_diff,yearsPro_diff,spectacularCatch_rating,injury_rating,weight,playRecognition_diff,deepRouteRunning_rating,firstName,yearsPro,manCoverage_diff,catching_diff,throwAccuracyShort_rating,position,overall_diff,weight_diff,bCVision_diff,throwPower_diff,speed_rating,runBlockPower_rating,injury_diff,toughness_rating,throwOnTheRun_rating,jumping_diff,spectacularCatch_diff,manCoverage_rating,stiffArm_rating,throwAccuracyMid_diff,trucking_diff,passBlock_diff,powerMoves_rating,iteration,stiffArm_diff,passBlockPower_rating,impactBlocking_rating,carrying_rating,breakTackle_rating,plyrHandedness,kickReturn_diff,passBlock_rating,changeOfDirection_rating,press_rating,passBlockPower_diff,pursuit_diff,release_diff,throwAccuracyDeep_rating,age_diff,archetype,runBlockPower_diff,runBlockFinesse_rating,finesseMoves_diff,blockShedding_diff,kickAccuracy_diff,teamId,agility_rating,age,primaryKey
2024,9,S. Illinois,0.0,80,0.0,0.0,0.0,62,51,78,NealRyan_13917,0.0,0.0,69,58,0.0,0.0,75,40,0.0,35,70,0.0,0.0,79,12/24/1995,-1.0,Long Stride Loose,500000,45,0.0,0.0,0.0,63,78,22,published,Neal,0.0,23,27,0.0,89,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,22,0.0,81,6,10,0.0,90,9872,19,10,Buccaneers,590000,0.0,0.0,0.0,0.0,55,Ryan Neal,79,0.0,35,0.0,26,35,19,63,0.0,0.0,6,0.0,0.0,0.0,0.0,12,92,0.0,0.0,60,88,200,-2.0,10,Ryan,5,-1.0,0.0,6,SS,-1.0,0.0,0.0,0.0,91,35,0.0,84,6,0.0,0.0,69,44,0.0,0.0,0.0,33,week-9,0.0,35,61,59,44,Right,0.0,35,81,72,0.0,0.0,0.0,6,0.0,S_Zone,0.0,35,0.0,0.0,0.0,6,81,27,13917
2024,9,Wash. St.,0.0,81,0.0,0.0,0.0,60,50,83,ThompsonJalen_20813,0.0,0.0,74,64,0.0,0.0,71,53,0.0,35,82,0.0,0.0,74,7/18/1998,0.0,Default Stride Loose,20420000,37,0.0,0.0,0.0,70,79,20,published,Thompson,0.0,34,10,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,70,6,21,0.0,95,1532,21,16,Cardinals,14180000,0.0,0.0,0.0,0.0,58,Jalen Thompson,79,0.0,35,0.0,22,60,14,51,0.0,0.0,6,0.0,0.0,0.0,0.0,10,92,0.0,0.0,67,89,190,0.0,10,Jalen,4,0.0,0.0,6,FS,0.0,0.0,0.0,0.0,89,35,0.0,85,6,0.0,0.0,65,45,0.0,0.0,0.0,50,week-9,0.0,35,58,58,44,Right,0.0,35,85,68,0.0,0.0,0.0,6,0.0,S_Zone,0.0,35,0.0,0.0,0.0,7,84,25,20813
2024,9,UCLA,0.0,85,0.0,0.0,0.0,85,14,86,OdighizuwaOsa_21508,0.0,0.0,26,22,0.0,0.0,74,72,0.0,45,85,0.0,0.0,26,8/13/1998,0.0,Long Stride Loose,4020000,27,0.0,0.0,0.0,25,83,10,published,Odighizuwa,0.0,97,12,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,78,6,18,0.0,83,894,20,13,Cowboys,1070000,0.0,0.0,0.0,0.0,79,Osa Odighizuwa,79,0.0,45,0.0,12,10,21,21,0.0,0.0,6,0.0,0.0,0.0,0.0,6,83,0.0,0.0,20,92,280,0.0,3,Osa,2,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,78,45,0.0,89,6,0.0,0.0,19,32,0.0,0.0,0.0,81,week-9,0.0,45,84,29,24,Right,0.0,45,62,17,0.0,0.0,0.0,6,0.0,DT_PowerRusher,0.0,45,0.0,0.0,0.0,11,68,25,21508
2024,9,Georgia,0.0,84,0.0,0.0,0.0,87,16,29,WynnIsaiah_13118,0.0,0.0,20,13,0.0,0.0,74,13,0.0,80,33,0.0,0.0,15,12/9/1995,0.0,Long Stride Awkward,400000,29,0.0,0.0,0.0,16,15,10,published,Wynn,0.0,77,12,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,36,6,13,0.0,87,9127,17,10,Dolphins,1740000,0.0,0.0,0.0,0.0,30,Isaiah Wynn,79,0.0,76,0.0,16,10,84,15,0.0,0.0,6,0.0,0.0,0.0,0.0,8,64,0.0,0.0,14,83,310,0.0,5,Isaiah,5,0.0,0.0,10,LG,0.0,0.0,0.0,0.0,70,80,0.0,97,6,0.0,0.0,12,22,0.0,0.0,0.0,18,week-9,0.0,84,85,25,14,Right,0.0,81,52,10,0.0,0.0,0.0,6,0.0,G_Power,0.0,79,0.0,0.0,0.0,12,70,27,13118
2024,9,Massachusetts,0.0,77,0.0,0.0,0.0,50,54,74,RodgersIsaiah_24432,0.0,0.0,70,73,0.0,0.0,70,42,0.0,25,59,0.0,0.0,81,1/7/1998,0.0,Short Stride Loose,1450000,34,0.0,0.0,0.0,82,76,38,published,Rodgers Sr,0.0,34,10,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,54,10,34,0.0,90,1513,44,15,Eagles,0,0.0,0.0,0.0,0.0,55,Isaiah Rodgers Sr,79,0.0,35,0.0,26,87,17,75,0.0,0.0,15,0.0,0.0,0.0,0.0,33,93,0.0,0.0,68,87,170,0.0,27,Isaiah,3,0.0,0.0,15,CB,0.0,0.0,0.0,0.0,94,35,0.0,80,15,0.0,0.0,74,42,0.0,0.0,0.0,36,week-9,0.0,35,48,56,49,Right,0.0,25,89,71,0.0,0.0,0.0,10,0.0,CB_Zone,0.0,35,0.0,0.0,0.0,13,90,25,24432
2024,9,Washington,0.0,91,0.0,0.0,0.0,87,47,27,McGaryKaleb_20362,0.0,0.0,52,31,0.0,0.0,78,34,0.0,90,34,0.0,0.0,20,2/22/1995,0.0,Default Stride Awkward,18000000,34,0.0,0.0,0.0,33,53,36,published,McGary,0.0,76,12,2.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,35,6,15,0.0,87,9564,20,10,Falcons,16000000,0.0,0.0,0.0,0.0,38,Kaleb McGary,79,0.0,67,0.0,30,10,89,30,0.0,0.0,6,0.0,0.0,0.0,0.0,29,75,0.0,0.0,41,90,306,0.0,23,Kaleb,4,0.0,0.0,6,RT,1.0,0.0,0.0,0.0,71,85,0.0,98,6,0.0,0.0,15,36,0.0,0.0,2.0,48,week-9,0.0,75,83,46,35,Right,0.0,71,52,10,2.0,0.0,0.0,6,0.0,OT_Power,0.0,95,0.0,0.0,0.0,14,62,28,20362
2024,9,Virginia Tech,0.0,81,0.0,0.0,0.0,67,57,79,ClarkChuck_12785,0.0,0.0,68,48,0.0,0.0,72,49,0.0,35,77,0.0,0.0,73,4/19/1995,0.0,Default,5220000,52,0.0,0.0,0.0,61,79,20,published,Clark,0.0,23,10,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,84,10,25,0.0,93,8507,25,11,Jets,9090000,0.0,0.0,0.0,0.0,53,Chuck Clark,79,0.0,35,0.0,30,35,20,55,0.0,0.0,15,0.0,0.0,0.0,0.0,10,91,0.0,0.0,62,96,210,0.0,10,Chuck,6,0.0,0.0,15,SS,0.0,0.0,0.0,0.0,88,35,0.0,92,15,0.0,0.0,74,46,0.0,0.0,0.0,38,week-9,0.0,35,65,61,44,Right,0.0,35,85,65,0.0,0.0,0.0,10,0.0,S_RunSupport,0.0,35,0.0,0.0,0.0,18,86,28,12785
2024,9,Ohio State,0.0,78,0.0,0.0,-1.0,78,62,48,ElliottEzekiel_17547,0.0,0.0,70,77,0.0,0.0,72,21,0.0,48,59,0.0,0.0,19,7/22/1995,-1.0,Short Stride High and Tight,1800000,85,0.0,0.0,0.0,84,20,67,published,Elliott,0.0,15,20,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,42,22,20,0.0,95,7993,21,23,Patriots,1100000,0.0,0.0,0.0,0.0,32,Ezekiel Elliott,79,0.0,33,0.0,35,63,67,90,0.0,0.0,29,0.0,0.0,0.0,0.0,61,90,-1.0,0.0,60,95,220,0.0,56,Ezekiel,7,0.0,0.0,30,HB,-1.0,0.0,-2.0,0.0,88,34,0.0,98,29,0.0,0.0,14,84,0.0,0.0,0.0,16,week-9,0.0,38,62,91,81,Right,0.0,68,86,16,0.0,0.0,0.0,20,0.0,HB_ElusiveBack,0.0,33,0.0,0.0,0.0,22,88,28,17547
2024,9,Penn State,0.0,73,0.0,0.0,0.0,76,83,37,GesickiMike_13192,0.0,0.0,89,70,0.0,0.0,78,10,0.0,58,30,0.0,0.0,15,10/3/1995,-3.0,Long Stride Loose,950000,76,0.0,0.0,0.0,79,20,72,published,Gesicki,0.0,88,13,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,38,10,14,0.0,89,8900,18,15,Patriots,3550000,0.0,0.0,0.0,0.0,32,Mike Gesicki,79,0.0,55,0.0,50,15,58,79,0.0,0.0,6,0.0,0.0,0.0,0.0,67,88,0.0,0.0,92,91,250,0.0,65,Mike,5,0.0,0.0,15,TE,-1.0,0.0,0.0,0.0,83,55,0.0,82,10,0.0,0.0,10,76,0.0,0.0,0.0,10,week-9,0.0,51,66,79,71,Right,0.0,57,76,17,0.0,0.0,0.0,6,0.0,TE_VerticalThreat,0.0,58,0.0,0.0,0.0,22,88,27,13192
2024,9,South Carolina,0.0,81,0.0,0.0,0.0,73,47,89,JonesErnest_21921,0.0,0.0,66,39,0.0,0.0,74,45,0.0,49,90,0.0,0.0,64,11/22/1999,0.0,Default Stride Loose,3950000,46,0.0,0.0,0.0,60,82,38,published,Jones,0.0,53,12,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,84,6,13,0.0,90,1595,16,15,Rams,840000,0.0,0.0,0.0,0.0,74,Ernest Jones,79,0.0,46,0.0,22,10,36,47,0.0,0.0,6,0.0,0.0,0.0,0.0,32,87,0.0,0.0,53,89,230,0.0,27,Ernest,2,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,82,47,0.0,86,6,0.0,0.0,56,46,0.0,0.0,0.0,47,week-9,0.0,46,83,62,35,Right,0.0,46,73,44,0.0,0.0,0.0,6,0.0,MLB_RunStopper,0.0,49,0.0,0.0,0.0,24,72,23,21921
2024,9,California,0.0,81,0.0,0.0,0.0,59,55,81,BynumCamryn_21447,0.0,0.0,72,67,0.0,0.0,72,42,0.0,35,81,0.0,0.0,75,7/19/1998,0.0,Default Stride Loose,3490000,28,0.0,0.0,0.0,72,82,41,published,Bynum,0.0,24,15,0.0,82,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46,0.0,65,6,11,0.0,90,1158,10,10,Vikings,700000,0.0,0.0,0.0,0.0,53,Camryn Bynum,79,0.0,35,0.0,24,52,20,72,0.0,0.0,6,0.0,0.0,0.0,0.0,35,90,0.0,0.0,66,91,200,1.0,33,Camryn,2,0.0,0.0,6,FS,1.0,0.0,0.0,0.0,86,35,0.0,85,6,0.0,0.0,70,29,0.0,0.0,0.0,36,week-9,0.0,35,60,59,43,Right,0.0,35,88,72,0.0,1.0,0.0,6,0.0,S_RunSupport,0.0,35,0.0,0.0,0.0,31,84,25,21447
2024,9,Oklahoma,0.0,65,0.0,0.0,0.0,44,10,10,WayTress_2335,0.0,0.0,45,10,0.0,0.0,73,10,0.0,14,29,0.0,-1.0,27,4/18/1990,0.0,Default Stride Awkward,14010000,10,0.0,0.0,0.0,10,19,10,published,Way,0.0,5,17,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,12,50,83,0.0,82,7370,93,34,Commanders,3500000,0.0,0.0,0.0,0.0,10,Tress Way,78,0.0,11,0.0,54,10,14,10,0.0,0.0,30,0.0,0.0,0.0,0.0,10,75,0.0,0.0,12,92,220,0.0,10,Tress,10,0.0,0.0,54,P,0.0,0.0,0.0,0.0,72,14,0.0,65,28,0.0,0.0,13,10,0.0,0.0,0.0,10,week-9,0.0,11,14,51,10,Left,0.0,11,51,10,0.0,0.0,0.0,47,0.0,KP_Power,0.0,14,0.0,0.0,-1.0,26,63,33,2335
2024,9,Utah,0.0,80,0.0,0.0,0.0,77,58,88,LloydDevin_22183,0.0,0.0,73,44,0.0,0.0,75,64,0.0,45,80,0.0,0.0,70,9/30/1998,0.0,Long Stride Default,6340000,45,0.0,0.0,0.0,52,83,32,published,Lloyd,0.0,33,18,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,82,12,38,0.0,90,1812,41,10,Jaguars,6600000,0.0,0.0,0.0,0.0,73,Devin Lloyd,78,0.0,45,0.0,28,10,24,65,0.0,0.0,6,0.0,0.0,0.0,0.0,30,91,0.0,0.0,70,92,235,0.0,28,Devin,1,0.0,0.0,16,MLB,0.0,0.0,0.0,0.0,84,45,0.0,88,15,0.0,0.0,64,46,0.0,0.0,0.0,54,week-9,0.0,45,78,65,49,Right,0.0,45,75,48,0.0,0.0,0.0,10,0.0,MLB_FieldGeneral,0.0,45,0.0,0.0,0.0,17,79,24,22183
2024,9,USC,0.0,76,0.0,0.0,0.0,74,86,50,SmithSchusterJuJu_12571,0.0,0.0,86,71,0.0,0.0,73,21,0.0,51,43,0.0,0.0,45,11/22/1996,0.0,Default,8500000,74,0.0,0.0,0.0,79,15,80,published,Smith-Schuster,0.0,7,22,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,41,18,17,0.0,90,8729,24,21,Patriots,16930000,0.0,0.0,0.0,0.0,28,JuJu Smith-Schuster,78,0.0,30,0.0,34,77,46,87,0.0,0.0,18,0.0,0.0,0.0,0.0,79,91,0.0,0.0,88,86,215,0.0,75,JuJu,6,0.0,0.0,24,WR,0.0,0.0,0.0,0.0,87,37,0.0,95,28,0.0,0.0,37,84,0.0,0.0,0.0,15,week-9,0.0,34,66,70,82,Right,0.0,46,82,26,0.0,0.0,0.0,14,0.0,WR_Physical,0.0,35,0.0,0.0,0.0,22,86,26,12571
2024,9,TCU,0.0,80,0.0,0.0,0.0,61,68,79,MoehrigTrevon_21490,0.0,0.0,74,63,0.0,0.0,74,44,0.0,35,70,0.0,0.0,80,6/16/1999,0.0,Long Stride Loose,4800000,42,0.0,0.0,0.0,70,78,38,published,Moehrig,0.0,25,10,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,89,6,21,0.0,92,1212,21,20,Raiders,3090000,0.0,0.0,0.0,0.0,55,Tre'von Moehrig,78,0.0,35,0.0,22,65,29,64,0.0,0.0,6,0.0,0.0,0.0,0.0,36,90,0.0,0.0,69,92,202,0.0,32,Tre'von,2,0.0,0.0,6,FS,0.0,0.0,0.0,0.0,90,35,0.0,80,6,0.0,0.0,69,55,0.0,0.0,0.0,38,week-9,0.0,35,54,64,51,Right,0.0,35,81,72,0.0,0.0,0.0,6,0.0,S_Zone,0.0,35,0.0,0.0,0.0,23,82,24,21490
2024,9,Minnesota,0.0,79,0.0,0.0,0.0,60,84,34,BatemanRashod_21584,0.0,0.0,85,71,0.0,0.0,73,10,0.0,47,29,0.0,0.0,16,11/29/1999,-2.0,Long Stride Default,6080000,48,0.0,0.0,0.0,80,17,80,published,Bateman,0.0,7,22,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,25,10,20,0.0,87,1236,22,18,Ravens,6520000,0.0,0.0,0.0,0.0,29,Rashod Bateman,78,0.0,24,0.0,28,50,23,83,0.0,0.0,15,0.0,0.0,0.0,0.0,79,92,0.0,0.0,85,84,197,0.0,79,Rashod,2,0.0,1.0,15,WR,0.0,0.0,0.0,0.0,92,30,0.0,90,10,0.0,0.0,12,60,0.0,0.0,0.0,10,week-9,0.0,21,46,74,77,Right,0.0,36,85,17,0.0,0.0,0.0,10,0.0,WR_DeepThreat,0.0,34,0.0,0.0,0.0,25,87,23,21584
2024,9,Stanford,0.0,79,0.0,1.0,0.0,64,61,73,AdeboPaulson_21445,0.0,0.0,77,66,0.0,0.0,73,44,0.0,35,58,0.0,0.0,80,7/3/1999,2.0,Default Stride Loose,4020000,41,0.0,0.0,1.0,70,78,37,published,Adebo,0.0,29,10,0.0,87,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,38,0.0,61,6,31,0.0,91,1098,32,16,Saints,1020000,0.0,0.0,0.0,0.0,50,Paulson Adebo,78,0.0,35,0.0,30,46,15,71,0.0,0.0,6,0.0,0.0,0.0,0.0,34,91,0.0,0.0,70,91,192,2.0,28,Paulson,2,2.0,2.0,6,CB,2.0,0.0,0.0,0.0,91,35,0.0,85,6,0.0,0.0,73,33,0.0,0.0,0.0,37,week-9,0.0,35,44,63,51,Right,0.0,35,87,82,0.0,0.0,0.0,6,0.0,CB_Zone,0.0,35,0.0,0.0,0.0,27,92,24,21445
2024,9,LSU,0.0,72,0.0,0.0,0.0,58,66,70,StingleyJrDerek_22269,0.0,0.0,77,74,0.0,0.0,72,44,0.0,25,62,0.0,0.0,73,6/20/2001,0.0,Default Stride Loose,12260000,45,0.0,0.0,0.0,84,68,45,published,Stingley Jr,0.0,24,25,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,69,21,19,0.0,88,1956,20,12,Texans,22400000,0.0,0.0,0.0,0.0,49,Derek Stingley Jr,78,0.0,34,0.0,36,72,18,78,0.0,0.0,10,0.0,0.0,0.0,0.0,35,92,0.0,0.0,79,80,190,0.0,30,Derek,1,0.0,0.0,26,CB,0.0,0.0,0.0,0.0,93,33,0.0,74,22,0.0,0.0,78,40,0.0,0.0,0.0,36,week-9,0.0,33,47,63,65,Right,0.0,25,92,79,0.0,0.0,0.0,18,0.0,CB_MantoMan,0.0,34,0.0,0.0,0.0,32,93,22,22269
2024,9,Virginia Tech,0.0,80,0.0,0.0,0.0,73,47,35,HerbertKhalil_21628,0.0,0.0,66,78,0.0,0.0,69,10,0.0,35,31,0.0,0.0,17,4/21/1998,0.0,Short Stride High and Tight,3490000,78,0.0,0.0,0.0,86,15,59,published,Herbert,0.0,24,22,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,24,16,12,0.0,83,1245,18,17,Bears,120000,0.0,0.0,0.0,0.0,28,Khalil Herbert,78,0.0,33,0.0,37,85,32,82,0.0,0.0,16,0.0,0.0,0.0,0.0,53,88,0.0,0.0,45,86,212,0.0,45,Khalil,2,0.0,0.0,22,HB,0.0,0.0,-1.0,0.0,89,19,0.0,77,17,0.0,0.0,10,76,0.0,0.0,0.0,10,week-9,0.0,36,35,95,82,Right,0.0,62,82,14,0.0,0.0,0.0,12,0.0,HB_ElusiveBack,0.0,26,0.0,0.0,0.0,1,87,25,21628
2024,9,LSU,0.0,87,0.0,0.0,0.0,88,14,27,PocicEthan_12644,0.0,0.0,34,15,0.0,0.0,78,10,0.0,83,36,0.0,0.0,12,8/5/1995,0.0,Default Stride Awkward,1200000,34,0.0,0.0,0.0,20,32,23,published,Pocic,0.0,55,12,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,40,6,12,0.0,87,8689,12,11,Browns,12820000,0.0,0.0,0.0,0.0,33,Ethan Pocic,78,0.0,76,0.0,24,10,88,15,0.0,0.0,6,0.0,0.0,0.0,0.0,13,66,0.0,0.0,17,86,320,0.0,7,Ethan,6,0.0,0.0,6,C,0.0,0.0,0.0,0.0,66,79,0.0,87,6,0.0,0.0,12,27,0.0,0.0,0.0,10,week-9,0.0,76,83,28,7,Right,0.0,76,52,10,0.0,0.0,0.0,6,0.0,C_Agile,0.0,86,0.0,0.0,0.0,5,57,28,12644
2024,9,Virginia,0.0,83,0.0,0.0,0.0,66,59,75,ThornhillJuan_20456,0.0,0.0,76,58,0.0,0.0,72,49,0.0,35,70,0.0,0.0,75,10/19/1995,0.0,Default Stride Loose,1200000,50,0.0,0.0,0.0,75,82,20,published,Thornhill,0.0,1,20,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,76,40,17,0.0,92,9655,20,27,Browns,10520000,0.0,0.0,0.0,0.0,55,Juan Thornhill,78,0.0,35,0.0,52,45,20,65,0.0,0.0,18,0.0,0.0,0.0,0.0,10,89,0.0,0.0,66,94,205,0.0,10,Juan,4,0.0,0.0,44,FS,0.0,0.0,0.0,0.0,90,35,0.0,85,35,0.0,0.0,69,50,0.0,0.0,0.0,38,week-9,0.0,35,58,65,58,Right,0.0,35,84,72,0.0,0.0,0.0,30,0.0,S_Zone,0.0,35,0.0,0.0,0.0,5,84,27,20456
2024,9,Alabama,0.0,88,0.0,0.0,0.0,89,22,84,TomlinsonDalvin_12595,0.0,0.0,34,16,0.0,0.0,75,66,0.0,45,83,0.0,0.0,29,2/28/1994,0.0,Long Stride Awkward,11410000,37,0.0,0.0,0.0,28,87,13,published,Tomlinson,0.0,94,12,0.0,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0.0,82,6,17,0.0,80,8753,17,16,Browns,38450000,0.0,0.0,0.0,0.0,77,Dalvin Tomlinson,78,0.0,45,0.0,23,14,32,33,0.0,0.0,6,0.0,0.0,0.0,0.0,5,68,0.0,0.0,24,95,325,0.0,3,Dalvin,6,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,66,46,0.0,91,6,0.0,0.0,22,39,0.0,0.0,0.0,79,week-9,0.0,44,82,27,19,Right,0.0,45,50,15,0.0,0.0,0.0,6,0.0,DT_RunStopper,0.0,45,1.0,0.0,0.0,5,61,29,12595
2024,9,Penn State,0.0,80,0.0,0.0,0.0,61,85,36,DotsonJahan_22073,0.0,0.0,84,75,0.0,0.0,71,10,0.0,41,25,0.0,0.0,28,3/22/2000,1.0,Short Stride Default,6930000,35,0.0,0.0,0.0,83,27,77,published,Dotson,0.0,1,22,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.0,21,34,15,0.0,88,1470,18,30,Commanders,8120000,0.0,0.0,0.0,0.0,21,Jahan Dotson,78,0.0,17,0.0,48,80,22,84,0.0,0.0,24,0.0,0.0,0.0,0.0,80,94,0.0,0.0,85,90,182,0.0,80,Jahan,1,0.0,-1.0,44,WR,0.0,0.0,0.0,0.0,92,18,0.0,81,37,0.0,0.0,20,51,0.0,0.0,0.0,10,week-9,0.0,13,40,74,72,Right,0.0,27,87,19,0.0,0.0,0.0,30,0.0,WR_DeepThreat,0.0,25,0.0,0.0,0.0,26,84,23,22073
2024,9,Michigan,0.0,78,0.0,0.0,0.0,68,89,37,PeoplesJonesDonovan_20934,0.0,0.0,90,69,0.0,0.0,74,10,0.0,53,32,0.0,0.0,24,2/19/1999,0.0,Long Stride Loose,3810000,62,0.0,0.0,0.0,75,23,78,published,Peoples-Jones,0.0,19,21,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,33,15,16,0.0,86,514,18,19,Lions,140000,0.0,0.0,0.0,0.0,37,Donovan Peoples-Jones,78,0.0,15,0.0,33,82,31,74,0.0,0.0,19,0.0,0.0,0.0,0.0,76,90,0.0,0.0,90,87,204,0.0,74,Donovan,3,0.0,0.0,20,WR,0.0,0.0,0.0,0.0,90,32,0.0,79,25,0.0,0.0,19,54,0.0,0.0,0.0,10,week-9,0.0,20,50,74,75,Right,0.0,36,83,23,0.0,0.0,0.0,10,0.0,WR_Physical,0.0,30,0.0,0.0,0.0,19,85,24,20934
2024,9,USC,0.0,74,0.0,0.0,0.0,65,83,26,AgholorNelson_2442,0.0,0.0,81,83,0.0,0.0,72,10,0.0,53,21,0.0,0.0,22,5/24/1993,0.0,Default Stride Loose,500000,51,0.0,0.0,0.0,87,24,79,published,Agholor,0.0,15,27,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,15,33,31,0.0,85,6985,41,30,Ravens,1080000,0.0,0.0,0.0,0.0,25,Nelson Agholor,78,0.0,10,0.0,42,80,20,85,0.0,0.0,19,0.0,0.0,0.0,0.0,79,91,0.0,0.0,87,89,198,0.0,79,Nelson,8,0.0,0.0,38,WR,0.0,0.0,0.0,0.0,91,36,0.0,78,38,0.0,0.0,18,67,0.0,0.0,0.0,10,week-9,0.0,10,40,72,82,Right,0.0,24,84,10,0.0,0.0,0.0,28,0.0,WR_Playmaker,0.0,30,0.0,0.0,0.0,25,91,30,2442
2024,9,Temple,0.0,78,0.0,0.0,0.0,68,59,76,YaSinRock_20451,0.0,0.0,69,63,0.0,0.0,71,36,0.0,35,52,0.0,0.0,77,5/23/1996,0.0,Long Stride Loose,500000,25,0.0,0.0,0.0,71,74,22,published,Ya-Sin,0.0,23,13,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,55,6,18,0.0,90,9694,20,10,Ravens,1900000,0.0,0.0,0.0,0.0,51,Rock Ya-Sin,78,0.0,35,0.0,27,58,10,64,0.0,0.0,6,0.0,0.0,0.0,0.0,12,90,0.0,0.0,63,89,192,0.0,10,Rock,4,0.0,0.0,6,CB,0.0,0.0,0.0,0.0,89,35,0.0,87,6,0.0,0.0,82,29,0.0,0.0,0.0,24,week-9,0.0,35,52,59,55,Right,0.0,35,85,84,0.0,0.0,0.0,6,0.0,CB_MantoMan,0.0,35,0.0,0.0,0.0,25,86,27,20451
2024,9,Ohio State,0.0,72,0.0,0.0,0.0,63,85,27,SmithNjigbaJaxon_22694,0.0,0.0,85,70,0.0,0.0,73,10,0.0,53,24,0.0,0.0,14,2/14/2002,0.0,Default,6920000,45,0.0,0.0,0.0,78,17,82,published,Smith-Njigba,0.0,11,18,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.0,20,10,11,0.0,80,2401,16,16,Seahawks,7480000,0.0,0.0,0.0,0.0,25,Jaxon Smith-Njigba,78,0.0,22,0.0,29,70,31,86,0.0,0.0,6,0.0,0.0,0.0,0.0,81,90,0.0,0.0,86,87,200,0.0,78,Jaxon,0,0.0,0.0,15,WR,0.0,0.0,0.0,0.0,89,30,0.0,82,10,0.0,0.0,16,58,0.0,0.0,0.0,10,week-9,0.0,24,48,72,74,Right,0.0,31,92,10,0.0,0.0,0.0,6,0.0,WR_Slot,0.0,27,0.0,0.0,0.0,28,94,21,22694
