player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Tyreek Hill,WR,MIA,5,3,6,78,26.0,0,3,15,5.0,1,0.0,16.8,0.0
CeeDee Lamb,WR,DAL,5,8,11,124,15.5,0,0,0,0.0,0,0.0,16.4,0.0
Stefon Diggs,WR,BUF,5,10,16,106,10.6,0,0,0,0.0,0,0.0,15.6,0.0
Robbie Chosen,WR,MIA,5,8,12,112,14.0,0,1,3,3.0,0,0.0,15.5,0.0
Robert Woods,WR,HOU,5,4,5,71,17.8,1,0,0,0.0,0,0.0,15.1,0.0
Allen Robinson II,WR,PIT,5,10,16,90,9.0,0,0,0,0.0,0,0.0,14.0,0.0
William Fuller V,WR,FA,5,4,8,58,14.5,1,0,0,0.0,0,0.0,13.8,0.0
Nelson Agholor,WR,BAL,5,2,2,67,33.5,1,0,0,0.0,0,0.0,13.7,0.0
Mike Evans,WR,TB,5,5,9,41,8.2,1,0,0,0.0,0,0.0,12.6,0.0
DeVante Parker,WR,NE,5,2,3,50,25.0,1,0,0,0.0,0,0.0,12.0,0.0
Laviska Shenault Jr.,WR,CAR,5,7,8,79,11.3,0,0,0,0.0,0,0.0,11.4,0.0
Jarvis Landry,WR,FA,5,4,9,88,22.0,0,0,0,0.0,0,0.0,10.8,0.0
Greg Ward,WR,PHI,5,4,5,26,6.5,1,0,0,0.0,0,0.0,10.6,0.0
Rashard Higgins,WR,FA,5,3,3,31,10.3,1,0,0,0.0,0,0.0,10.6,0.0
Collin Johnson,WR,CHI,5,3,4,30,10.0,1,0,0,0.0,0,0.0,10.5,0.0
Christian Kirk,WR,JAC,5,5,7,78,15.6,0,0,0,0.0,0,0.0,10.3,0.0
Kendrick Bourne,WR,NE,5,2,4,30,15.0,1,0,0,0.0,0,0.0,10.0,0.0
T.Y. Hilton,WR,FA,5,6,10,69,11.5,0,0,0,0.0,0,0.0,9.9,0.0
Keenan Allen,WR,LAC,5,2,2,29,14.5,1,0,0,0.0,0,0.0,9.9,0.0
Keelan Cole Sr.,WR,LV,5,2,6,25,12.5,1,1,2,2.0,0,0.0,9.7,0.0
Sammy Watkins,WR,FA,5,2,2,24,12.0,1,0,0,0.0,0,0.0,9.4,0.0
Michael Gallup,WR,DAL,5,4,4,73,18.3,0,0,0,0.0,0,0.0,9.3,0.0
Cooper Kupp,WR,LAR,5,5,8,66,13.2,0,0,0,0.0,0,0.0,9.1,0.0
Ray-Ray McCloud III,WR,SF,5,3,3,12,4.0,0,2,63,31.5,0,0.0,9.0,0.0
Odell Beckham Jr.,WR,BAL,5,5,9,58,11.6,0,1,-1,-1.0,0,0.0,8.9,0.0
Curtis Samuel,WR,WAS,5,5,5,36,7.2,0,4,28,7.0,0,0.0,8.9,0.0
Isaiah McKenzie,WR,IND,5,4,4,7,1.8,1,0,0,0.0,0,0.0,8.7,0.0
Cedrick Wilson Jr.,WR,MIA,5,4,4,22,5.5,0,0,0,0.0,0,0.0,8.6,0.0
Cole Beasley,WR,NYG,5,6,6,53,8.8,0,0,0,0.0,0,0.0,8.3,0.0
Gabe Davis,WR,BUF,5,5,9,58,11.6,0,0,0,0.0,0,0.0,8.3,0.0
Tee Higgins,WR,CIN,5,4,8,62,15.5,0,0,0,0.0,0,0.0,8.2,0.0
Tyler Johnson,WR,LAR,5,4,6,61,15.3,0,0,0,0.0,0,0.0,8.1,0.0
Randall Cobb,WR,NYJ,5,6,6,47,7.8,0,0,0,0.0,0,0.0,7.7,0.0
Devin Duvernay,WR,BAL,5,2,2,17,8.5,0,1,42,42.0,0,0.0,6.9,0.0
Marcus Johnson,WR,FA,5,3,3,53,17.7,0,0,0,0.0,0,0.0,6.8,0.0
Chris Conley,WR,SF,5,2,2,58,29.0,0,0,0,0.0,0,0.0,6.8,0.0
Tyler Lockett,WR,SEA,5,4,5,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Golden Tate,WR,FA,5,4,5,42,10.5,0,0,0,0.0,0,0.0,6.2,0.0
Tyler Boyd,WR,CIN,5,4,6,42,10.5,0,0,0,0.0,0,0.0,6.2,0.0
Mecole Hardman Jr.,WR,NYJ,5,2,3,50,25.0,0,0,0,0.0,0,0.0,6.0,0.0
Brandon Aiyuk,WR,SF,5,3,6,44,14.7,0,0,0,0.0,0,0.0,5.9,0.0
Josh Reynolds,WR,DET,5,2,4,46,23.0,0,0,0,0.0,0,0.0,5.6,0.0
Larry Fitzgerald,WR,FA,5,4,7,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Marquez Callaway,WR,FA,5,4,6,34,8.5,0,0,0,0.0,0,0.0,5.4,0.0
Jalen Guyton,WR,LAC,5,1,3,49,49.0,0,1,-4,-4.0,0,0.0,5.0,0.0
John Hightower,WR,FA,5,2,6,18,9.0,0,0,0,0.0,0,0.0,4.8,0.0
JuJu Smith-Schuster,WR,NE,5,4,5,28,7.0,0,0,0,0.0,0,0.0,4.8,0.0
Anthony Miller,WR,IND,5,4,4,28,7.0,0,0,0,0.0,0,0.0,4.8,0.0
Hunter Renfrow,WR,LV,5,1,2,42,42.0,0,0,0,0.0,0,0.0,4.7,0.0
Ashton Dulin,WR,IND,5,1,1,34,34.0,0,1,3,3.0,0,0.0,4.2,0.0
J.J. Arcega-Whiteside,WR,FA,5,1,1,37,37.0,0,0,0,0.0,0,0.0,4.2,0.0
Terry McLaurin,WR,WAS,5,3,7,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
James Washington,WR,FA,5,3,4,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Andy Isabella,WR,BUF,5,2,3,30,15.0,0,0,0,0.0,0,0.0,4.0,0.0
Jeff Smith,WR,ARI,5,3,11,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Justin Jefferson,WR,MIN,5,3,5,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Kalif Raymond,WR,DET,5,2,2,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Chris Hogan,WR,FA,5,3,3,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Isaiah Ford,WR,FA,5,2,2,23,11.5,0,0,0,0.0,0,0.0,3.3,0.0
Jaydon Mickens,WR,FA,5,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Deebo Samuel,WR,SF,5,2,8,19,9.5,0,1,3,3.0,0,0.0,3.2,0.0
Amari Cooper,WR,CLE,5,2,4,23,11.5,0,1,-2,-2.0,0,0.0,3.1,0.0
DJ Chark Jr.,WR,CAR,5,3,4,16,5.3,0,0,0,0.0,0,0.0,3.1,0.0
Byron Pringle,WR,WAS,5,1,1,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Russell Gage,WR,TB,5,2,5,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Darnell Mooney,WR,CHI,5,2,5,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Zach Pascal,WR,ARI,5,2,2,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Freddie Swain,WR,MIA,5,2,2,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Bennie Fowler III,WR,FA,5,2,6,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Kenny Stills,WR,FA,5,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Bisi Johnson,WR,FA,5,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Olamide Zaccheaus,WR,PHI,5,1,4,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Tre'Quan Smith,WR,DEN,5,2,3,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Pharoh Cooper,WR,FA,5,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Auden Tate,WR,FA,5,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Cody Hollister,WR,FA,5,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Chad Beebe,WR,FA,5,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Braxton Berrios,WR,MIA,5,0,2,0,0.0,0,1,13,13.0,0,0.0,1.3,0.0
KJ Hill Jr.,WR,FA,5,1,2,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Nick Westbrook-Ikhine,WR,TEN,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Demarcus Robinson,WR,LAR,5,2,4,2,1.0,0,0,0,0.0,0,0.0,1.2,0.0
Trent Sherfield,WR,BUF,5,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
KeeSean Johnson,WR,FA,5,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Isaiah Wright,WR,FA,5,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Zay Jones,WR,JAC,5,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Tyron Johnson,WR,DAL,5,0,0,0,0.0,0,1,7,7.0,0,0.0,0.7,0.0
Lynn Bowden Jr.,WR,NO,5,0,0,0,0.0,0,3,4,1.3,0,0.0,0.4,0.0
Dontrelle Inman,WR,FA,5,1,1,-2,-2.0,0,0,0,0.0,0,0.0,0.3,0.0
Diontae Johnson,WR,PIT,5,1,1,-2,-2.0,0,0,0,0.0,0,0.0,0.3,0.0
Andre Roberts,WR,FA,5,1,2,16,16.0,0,0,0,0.0,0,0.0,0.1,0.0
Mike Davis,RB,FA,5,9,10,60,6.7,1,16,89,5.6,0,0.0,25.4,0.0
Todd Gurley II,RB,FA,5,4,5,29,7.3,0,14,121,8.6,1,0.0,23.0,0.0
Ezekiel Elliott,RB,NE,5,1,2,14,14.0,0,19,91,4.8,2,0.0,23.0,0.0
Miles Sanders,RB,CAR,5,2,4,19,9.5,0,11,80,7.3,2,0.0,22.9,0.0
Josh Jacobs,RB,LV,5,2,3,8,4.0,0,23,77,3.3,2,0.0,21.5,0.0
Darrell Henderson Jr.,RB,FA,5,3,4,30,10.0,1,15,38,2.5,1,0.0,20.3,0.0
Derrick Henry,RB,TEN,5,1,2,6,6.0,0,19,57,3.0,2,0.0,18.8,0.0
Chase Edmonds,RB,TB,5,5,6,56,11.2,0,3,36,12.0,1,0.0,17.7,0.0
Myles Gaskin,RB,MIN,5,5,5,34,6.8,0,16,57,3.6,1,0.0,17.6,0.0
Dalvin Cook,RB,NYJ,5,5,5,24,4.8,0,17,65,3.8,1,0.0,17.4,0.0
Chris Carson,RB,FA,5,6,7,27,4.5,0,8,52,6.5,1,0.0,16.9,0.0
Kareem Hunt,RB,CLE,5,3,4,21,7.0,1,20,72,3.6,0,0.0,16.8,0.0
Alvin Kamara,RB,NO,5,8,10,74,9.3,0,11,45,4.1,0,0.0,15.9,0.0
Devonta Freeman,RB,FA,5,2,3,27,13.5,0,17,60,3.5,1,0.0,15.7,0.0
David Montgomery,RB,DET,5,7,8,30,4.3,0,10,29,2.9,1,0.0,15.4,0.0
Alexander Mattison,RB,MIN,5,3,3,24,8.0,0,20,112,5.6,0,0.0,15.1,0.0
Jonathan Taylor,RB,IND,5,2,3,17,8.5,0,12,57,4.8,1,0.0,14.4,0.0
Ronald Jones II,RB,FA,5,3,5,19,6.3,0,17,106,6.2,0,0.0,14.0,0.0
T.J. Yeldon,RB,FA,5,1,3,22,22.0,1,7,52,7.4,0,0.0,13.9,0.0
James Conner,RB,ARI,5,3,3,19,6.3,0,15,44,2.9,1,0.0,13.8,0.0
Raheem Mostert,RB,MIA,5,3,3,29,9.7,0,11,90,8.2,0,0.0,13.4,0.0
Kenyan Drake,RB,BAL,5,1,1,2,2.0,0,18,60,3.3,1,0.0,12.7,0.0
Joe Mixon,RB,CIN,5,6,8,35,5.8,0,24,59,2.5,0,0.0,12.4,0.0
Justin Jackson,RB,FA,5,5,6,23,4.6,0,15,71,4.7,0,0.0,11.9,0.0
David Johnson,RB,FA,5,2,4,7,3.5,0,17,96,5.6,0,0.0,11.3,0.0
Clyde Edwards-Helaire,RB,KC,5,3,8,40,13.3,0,10,40,4.0,0,0.0,9.5,0.0
J.D. McKissic,RB,FA,5,6,8,46,7.7,0,1,3,3.0,0,0.0,7.9,0.0
Antonio Gibson,RB,WAS,5,5,5,24,4.8,0,11,27,2.5,0,0.0,7.6,0.0
James Robinson,RB,FA,5,5,7,22,4.4,0,13,48,3.7,0,0.0,7.5,0.0
Devontae Booker,RB,FA,5,1,1,5,5.0,0,7,62,8.9,0,0.0,7.2,0.0
Le'Veon Bell,RB,FA,5,1,1,7,7.0,0,13,60,4.6,0,0.0,7.2,0.0
Kyle Juszczyk,RB,SF,5,0,1,0,0.0,0,2,11,5.5,1,0.0,7.1,0.0
J.K. Dobbins,RB,BAL,5,3,3,21,7.0,0,1,34,34.0,0,0.0,7.0,0.0
Latavius Murray,RB,BUF,5,2,2,23,11.5,0,8,34,4.3,0,0.0,6.7,0.0
Brian Hill,RB,FA,5,2,2,15,7.5,0,6,39,6.5,0,0.0,6.4,0.0
Matt Breida,RB,NYG,5,1,1,31,31.0,0,9,28,3.1,0,0.0,6.4,0.0
Cam Akers,RB,MIN,5,0,0,0,0.0,0,9,61,6.8,0,0.0,6.1,0.0
Chris Thompson,RB,FA,5,3,3,35,11.7,0,2,7,3.5,0,0.0,5.7,0.0
Mark Ingram II,RB,FA,5,0,0,0,0.0,0,11,57,5.2,0,0.0,5.7,0.0
Jalen Richard,RB,FA,5,4,5,26,6.5,0,1,4,4.0,0,0.0,5.0,0.0
Darrel Williams,RB,FA,5,1,5,15,15.0,0,1,4,4.0,0,0.0,4.4,0.0
Joshua Kelley,RB,LAC,5,1,1,9,9.0,0,11,29,2.6,0,0.0,4.3,0.0
Tony Pollard,RB,DAL,5,2,3,2,1.0,0,6,30,5.0,0,0.0,4.2,0.0
D'Ernest Johnson,RB,JAC,5,1,1,4,4.0,0,8,32,4.0,0,0.0,4.1,0.0
Nyheim Hines,RB,BUF,5,2,4,22,11.0,0,3,8,2.7,0,0.0,4.0,0.0
Devin Singletary,RB,HOU,5,1,1,8,8.0,0,11,25,2.3,0,0.0,3.8,0.0
Jeremy McNichols,RB,SF,5,1,1,3,3.0,0,9,28,3.1,0,0.0,3.6,0.0
Alec Ingold,RB,MIA,5,2,4,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Wayne Gallman Jr.,RB,FA,5,2,2,0,0.0,0,5,24,4.8,0,0.0,3.4,0.0
Frank Gore,RB,FA,5,0,0,0,0.0,0,9,30,3.3,0,0.0,3.0,0.0
Malcolm Brown,RB,FA,5,1,2,-6,-6.0,0,8,30,3.8,0,0.0,2.9,0.0
Jeff Wilson Jr.,RB,MIA,5,0,1,0,0.0,0,4,27,6.8,0,0.0,2.7,0.0
Gus Edwards,RB,BAL,5,0,3,0,0.0,0,7,25,3.6,0,0.0,2.5,0.0
Duke Johnson Jr.,RB,FA,5,1,1,11,11.0,0,3,8,2.7,0,0.0,2.4,0.0
Benny Snell Jr.,RB,FA,5,0,0,0,0.0,0,7,19,2.7,0,0.0,1.9,0.0
Mike Boone,RB,HOU,5,0,0,0,0.0,0,2,19,9.5,0,0.0,1.9,0.0
Jerick McKinnon,RB,KC,5,2,4,5,2.5,0,1,0,0.0,0,0.0,1.5,0.0
Travis Homer,RB,CHI,5,0,0,0,0.0,0,3,14,4.7,0,0.0,1.4,0.0
Patrick Ricard,RB,BAL,5,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Darrynton Evans,RB,CHI,5,0,0,0,0.0,0,2,12,6.0,0,0.0,1.2,0.0
Dion Lewis,RB,FA,5,2,4,1,0.5,0,0,0,0.0,0,0.0,1.1,0.0
Chandler Cox,RB,FA,5,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Giovani Bernard,RB,FA,5,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Anthony McFarland Jr.,RB,PIT,5,0,0,0,0.0,0,3,6,2.0,0,0.0,0.6,0.0
Ito Smith,RB,FA,5,0,0,0,0.0,0,2,6,3.0,0,0.0,0.6,0.0
Andy Janovich,RB,FA,5,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
Boston Scott,RB,PHI,5,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Elijhaa Penny,RB,FA,5,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Alex Armah Jr.,RB,WAS,5,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Michael Burton,RB,DEN,5,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Jordan Wilkins,RB,FA,5,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Keith Smith,RB,ATL,5,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Travis Kelce,TE,KC,5,8,12,108,13.5,1,0,0,0.0,0,0.0,20.8,0.0
Jonnu Smith,TE,ATL,5,5,7,40,8.0,2,0,0,0.0,0,0.0,18.5,0.0
Mark Andrews,TE,BAL,5,6,9,56,9.3,1,0,0,0.0,0,0.0,14.6,0.0
Darren Waller,TE,NYG,5,5,7,48,9.6,1,0,0,0.0,0,0.0,13.3,0.0
Darren Fells,TE,FA,5,2,2,57,28.5,1,0,0,0.0,0,0.0,12.7,0.0
Jared Cook,TE,FA,5,2,3,52,26.0,1,0,0,0.0,0,0.0,12.2,0.0
Mike Gesicki,TE,NE,5,5,6,91,18.2,0,0,0,0.0,0,0.0,11.6,0.0
Gerald Everett,TE,LAC,5,4,4,90,22.5,0,0,0,0.0,0,0.0,11.0,0.0
Jimmy Graham,TE,NO,5,3,5,33,11.0,1,0,0,0.0,0,0.0,10.8,0.0
Hunter Henry,TE,NE,5,4,8,23,5.8,1,0,0,0.0,0,0.0,10.3,0.0
Evan Engram,TE,JAC,5,1,2,16,16.0,0,2,9,4.5,1,0.0,9.0,0.0
Irv Smith Jr.,TE,CIN,5,4,5,64,16.0,0,0,0,0.0,0,0.0,8.4,0.0
Will Dissly,TE,SEA,5,1,1,19,19.0,1,0,0,0.0,0,0.0,8.4,0.0
Austin Hooper,TE,LV,5,5,10,57,11.4,0,0,0,0.0,0,0.0,8.2,0.0
Cameron Brate,TE,FA,5,5,6,44,8.8,0,0,0,0.0,0,0.0,6.9,0.0
Adam Shaheen,TE,FA,5,1,1,3,3.0,1,0,0,0.0,0,0.0,6.8,0.0
Rob Gronkowski,TE,FA,5,3,6,52,17.3,0,0,0,0.0,0,0.0,6.7,0.0
George Kittle,TE,SF,5,4,8,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Trey Burton,TE,FA,5,5,6,33,6.6,0,0,0,0.0,0,0.0,5.8,0.0
Eric Ebron,TE,FA,5,5,6,43,8.6,0,0,0,0.0,0,0.0,4.8,0.0
Darrell Daniels,TE,DET,5,2,2,37,18.5,0,0,0,0.0,0,0.0,4.7,0.0
James O'Shaughnessy,TE,FA,5,3,3,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Chris Herndon IV,TE,FA,5,2,3,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Anthony Firkser,TE,DET,5,3,5,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Drew Sample,TE,CIN,5,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Tyler Eifert,TE,FA,5,3,7,16,5.3,0,0,0,0.0,0,0.0,3.1,0.0
Greg Olsen,TE,FA,5,1,1,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Richard Rodgers,TE,FA,5,1,1,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Tyler Higbee,TE,LAR,5,2,2,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Dawson Knox,TE,BUF,5,1,3,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Virgil Green,TE,FA,5,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Blake Bell,TE,KC,5,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Hayden Hurst,TE,CAR,5,2,6,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Jason Witten,TE,FA,5,2,2,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Kyle Rudolph,TE,FA,5,1,2,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Temarrick Hemingway,TE,FA,5,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Tanner Hudson,TE,CIN,5,1,4,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Demetrius Harris,TE,FA,5,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Jaeden Graham,TE,FA,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Kaden Smith,TE,WAS,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Dalton Schultz,TE,HOU,5,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Zach Ertz,TE,ARI,5,1,6,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
David Njoku,TE,CLE,5,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Trevon Wesco,TE,TEN,5,1,1,5,5.0,0,1,0,0.0,0,0.0,1.0,0.0
Logan Thomas,TE,WAS,5,1,4,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Pharaoh Brown,TE,NE,5,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Vance McDonald,TE,FA,5,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Nick Boyle,TE,FA,5,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Luke Stocker,TE,FA,5,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Josh Hill,TE,FA,5,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Justin Jefferson,WR,MIN,6,9,11,166,18.4,2,0,0,0.0,0,0.0,35.1,0.0
Julio Jones,WR,FA,6,8,10,137,17.1,2,0,0,0.0,0,0.0,29.7,0.0
Christian Kirk,WR,JAC,6,2,3,86,43.0,2,0,0,0.0,0,0.0,21.6,0.0
William Fuller V,WR,FA,6,6,11,123,20.5,1,0,0,0.0,0,0.0,21.3,0.0
A.J. Brown,WR,PHI,6,5,7,58,11.6,2,0,0,0.0,0,0.0,20.3,0.0
Amari Cooper,WR,CLE,6,7,10,79,11.3,1,0,0,0.0,0,0.0,17.4,0.0
Brandin Cooks,WR,DAL,6,9,9,68,7.6,1,0,0,0.0,0,0.0,17.3,0.0
Keelan Cole Sr.,WR,LV,6,6,9,143,23.8,0,0,0,0.0,0,0.0,17.3,0.0
Travis Fulgham,WR,FA,6,6,10,75,12.5,1,0,0,0.0,0,0.0,16.5,0.0
Chase Claypool,WR,MIA,6,4,4,74,18.5,0,2,7,3.5,1,0.0,16.1,0.0
Calvin Ridley,WR,JAC,6,6,7,61,10.2,1,1,8,8.0,0,0.0,15.9,0.0
Tee Higgins,WR,CIN,6,6,8,125,20.8,0,1,2,2.0,0,0.0,15.7,0.0
Adam Humphries,WR,FA,6,6,6,64,10.7,1,0,0,0.0,0,0.0,15.4,0.0
Deebo Samuel,WR,SF,6,6,6,66,11.0,1,1,-6,-6.0,0,0.0,15.0,0.0
James Washington,WR,FA,6,4,7,68,17.0,1,0,0,0.0,0,0.0,14.8,0.0
Stefon Diggs,WR,BUF,6,6,8,46,7.7,1,0,0,0.0,0,0.0,13.6,0.0
A.J. Green,WR,FA,6,8,11,96,12.0,0,0,0,0.0,0,0.0,13.6,0.0
Zach Pascal,WR,ARI,6,4,7,54,13.5,1,0,0,0.0,0,0.0,13.4,0.0
Marcus Johnson,WR,FA,6,5,8,108,21.6,0,0,0,0.0,0,0.0,13.3,0.0
Adam Thielen,WR,CAR,6,3,5,51,17.0,1,0,0,0.0,0,0.0,12.6,0.0
Kenny Golladay,WR,FA,6,4,6,105,26.3,0,0,0,0.0,0,0.0,12.5,0.0
Cole Beasley,WR,NYG,6,4,7,45,11.3,1,0,0,0.0,0,0.0,12.5,0.0
Tim Patrick,WR,DEN,6,4,8,101,25.3,0,0,0,0.0,0,0.0,12.1,0.0
Robert Woods,WR,HOU,6,4,10,29,7.3,1,2,11,5.5,0,0.0,12.0,0.0
DJ Moore,WR,CHI,6,5,11,93,18.6,0,0,0,0.0,0,0.0,11.8,0.0
Josh Reynolds,WR,DET,6,2,5,45,22.5,1,0,0,0.0,0,0.0,11.5,0.0
Terry McLaurin,WR,WAS,6,7,12,74,10.6,0,0,0,0.0,0,0.0,10.9,0.0
Darius Slayton,WR,NYG,6,2,4,41,20.5,1,1,-3,-3.0,0,0.0,10.8,0.0
Tyler Boyd,WR,CIN,6,5,8,54,10.8,0,1,25,25.0,0,0.0,10.4,0.0
CeeDee Lamb,WR,DAL,6,7,11,64,9.1,0,0,0,0.0,0,0.0,9.9,0.0
Robbie Chosen,WR,MIA,6,4,5,77,19.3,0,0,0,0.0,0,0.0,9.7,0.0
Demarcus Robinson,WR,LAR,6,5,6,69,13.8,0,0,0,0.0,0,0.0,9.4,0.0
Randall Cobb,WR,NYJ,6,3,4,17,5.7,1,0,0,0.0,0,0.0,9.2,0.0
Davante Adams,WR,LV,6,6,10,61,10.2,0,0,0,0.0,0,0.0,9.1,0.0
Preston Williams,WR,FA,6,2,3,18,9.0,1,0,0,0.0,0,0.0,8.8,0.0
Cam Sims,WR,FA,6,1,1,22,22.0,1,0,0,0.0,0,0.0,8.7,0.0
Russell Gage,WR,TB,6,4,4,65,16.3,0,0,0,0.0,0,0.0,8.5,0.0
DeAndre Hopkins,WR,TEN,6,2,8,73,36.5,0,0,0,0.0,0,0.0,8.3,0.0
Jamison Crowder,WR,WAS,6,7,13,48,6.9,0,0,0,0.0,0,0.0,8.3,0.0
Breshad Perriman,WR,FA,6,4,8,62,15.5,0,0,0,0.0,0,0.0,8.2,0.0
Brandon Aiyuk,WR,SF,6,2,3,12,6.0,1,0,0,0.0,0,0.0,8.2,0.0
DJ Chark Jr.,WR,CAR,6,7,14,45,6.4,0,0,0,0.0,0,0.0,8.0,0.0
Rashard Higgins,WR,FA,6,1,2,13,13.0,1,0,0,0.0,0,0.0,7.8,0.0
Allen Robinson II,WR,PIT,6,5,9,53,10.6,0,0,0,0.0,0,0.0,7.8,0.0
Marquise Brown,WR,ARI,6,4,6,57,14.3,0,0,0,0.0,0,0.0,7.7,0.0
Chris Godwin,WR,TB,6,5,7,48,9.6,0,0,0,0.0,0,0.0,7.3,0.0
Tyler Johnson,WR,LAR,6,1,1,7,7.0,1,0,0,0.0,0,0.0,7.2,0.0
Dontrelle Inman,WR,FA,6,5,5,45,9.0,0,0,0,0.0,0,0.0,7.0,0.0
Jakeem Grant Sr.,WR,CLE,6,4,4,48,12.0,0,0,0,0.0,0,0.0,6.8,0.0
Byron Pringle,WR,WAS,6,2,2,46,23.0,0,0,0,0.0,0,0.0,5.6,0.0
John Hightower,WR,FA,6,1,4,50,50.0,0,0,0,0.0,0,0.0,5.5,0.0
Jarvis Landry,WR,FA,6,3,5,40,13.3,0,0,0,0.0,0,0.0,5.5,0.0
Kendrick Bourne,WR,NE,6,2,3,44,22.0,0,0,0,0.0,0,0.0,5.4,0.0
Damiere Byrd,WR,FA,6,3,4,38,12.7,0,0,0,0.0,0,0.0,5.3,0.0
Darnell Mooney,WR,CHI,6,3,5,36,12.0,0,0,0,0.0,0,0.0,5.1,0.0
DeVante Parker,WR,NE,6,3,8,35,11.7,0,0,0,0.0,0,0.0,5.0,0.0
Greg Ward,WR,PHI,6,2,3,19,9.5,0,0,0,0.0,0,0.0,4.9,0.0
Kalif Raymond,WR,DET,6,3,4,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
