year,week,college,signingBonus_diff,awareness_rating,shortRouteRunning_diff,press_diff,carrying_diff,strength_rating,catchInTraffic_rating,pursuit_rating,plyrAssetname,breakSack_diff,plyrPortrait_diff,catching_rating,spinMove_rating,acceleration_diff,breakTackle_diff,height,finesseMoves_rating,strength_diff,runBlock_rating,tackle_rating,runBlock_diff,kickPower_diff,zoneCoverage_rating,plyrBirthdate,awareness_diff,runningStyle_rating,totalSalary,trucking_rating,toughness_diff,hitPower_diff,tackle_diff,jukeMove_rating,playRecognition_rating,shortRouteRunning_rating,status,lastName,jerseyNum_diff,jerseyNum,breakSack_rating,passBlockFinesse_diff,jumping_rating,throwAccuracyDeep_diff,stamina_diff,throwAccuracyShort_diff,powerMoves_diff,throwOnTheRun_diff,zoneCoverage_diff,jukeMove_diff,speed_diff,release_rating,agility_diff,hitPower_rating,throwAccuracyMid_rating,kickAccuracy_rating,impactBlocking_diff,stamina_rating,plyrPortrait,kickPower_rating,throwUnderPressure_rating,team,signingBonus,height_diff,playAction_diff,throwUnderPressure_diff,changeOfDirection_diff,blockShedding_rating,fullNameForSearch,overall_rating,deepRouteRunning_diff,passBlockFinesse_rating,runBlockFinesse_diff,throwPower_rating,kickReturn_rating,leadBlock_rating,bCVision_rating,primaryKey_diff,mediumRouteRunning_diff,playAction_rating,totalSalary_diff,teamId_diff,leadBlock_diff,catchInTraffic_diff,mediumRouteRunning_rating,acceleration_rating,spinMove_diff,yearsPro_diff,spectacularCatch_rating,injury_rating,weight,playRecognition_diff,deepRouteRunning_rating,firstName,yearsPro,manCoverage_diff,catching_diff,throwAccuracyShort_rating,position,overall_diff,weight_diff,bCVision_diff,throwPower_diff,speed_rating,runBlockPower_rating,injury_diff,toughness_rating,throwOnTheRun_rating,jumping_diff,spectacularCatch_diff,manCoverage_rating,stiffArm_rating,throwAccuracyMid_diff,trucking_diff,passBlock_diff,powerMoves_rating,iteration,stiffArm_diff,passBlockPower_rating,impactBlocking_rating,carrying_rating,breakTackle_rating,plyrHandedness,kickReturn_diff,passBlock_rating,changeOfDirection_rating,press_rating,passBlockPower_diff,pursuit_diff,release_diff,throwAccuracyDeep_rating,age_diff,archetype,runBlockPower_diff,runBlockFinesse_rating,finesseMoves_diff,blockShedding_diff,kickAccuracy_diff,teamId,agility_rating,age,primaryKey
2022,18,South Carolina,0.0,84,0.0,0.0,0.0,84,40,94,ClowneyJadeveon_10845,0.0,0.0,49,50,0.0,0.0,77,77,0.0,45,83,0.0,0.0,60,2/14/1993,0.0,Default Stride Bread Loaf,500000,54,0.0,0.0,0.0,54,85,15,published,Clowney,0.0,90,12,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,86,6,20,0.0,84,6380,21,17,Browns,3370000,0.0,0.0,0.0,0.0,86,Jadeveon Clowney,85,0.0,45,0.0,35,10,28,55,0.0,0.0,6,0.0,0.0,0.0,0.0,5,88,0.0,0.0,44,83,255,0.0,5,Jadeveon,7,0.0,0.0,6,LE,0.0,0.0,0.0,0.0,85,45,0.0,79,6,0.0,0.0,52,60,0.0,0.0,0.0,83,week-18,0.0,45,93,59,27,Right,0.0,45,73,35,0.0,0.0,0.0,6,0.0,DE_RunStopper,0.0,45,0.0,0.0,0.0,5,85,28,10845
2022,18,Kansas,0.0,89,0.0,0.0,0.0,58,48,82,HarrisJrChris_11008,0.0,0.0,78,60,0.0,0.0,70,35,0.0,35,64,0.0,0.0,80,6/18/1989,-1.0,Short Stride Loose,8000000,19,0.0,0.0,-1.0,74,92,33,published,Harris Jr,0.0,25,10,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,60,6,25,0.0,95,5589,25,15,Chargers,9000000,0.0,0.0,0.0,0.0,64,Chris Harris Jr,85,0.0,35,0.0,35,67,17,55,0.0,0.0,6,0.0,0.0,0.0,0.0,23,89,0.0,0.0,66,92,199,0.0,16,Chris,10,-1.0,0.0,6,CB,-1.0,0.0,0.0,0.0,89,35,0.0,86,6,0.0,0.0,83,33,0.0,0.0,0.0,32,week-18,0.0,35,57,60,65,Right,0.0,35,94,83,0.0,0.0,0.0,6,0.0,CB_Slot,0.0,35,0.0,0.0,0.0,8,94,32,11008
2022,18,S. Dakota St.,0.0,89,0.0,0.0,0.0,76,83,35,GoedertDallas_13128,0.0,0.0,86,73,0.0,0.0,76,10,0.0,74,37,0.0,0.0,17,1/3/1995,1.0,Long Stride Loose,31640000,73,0.0,0.0,0.0,72,15,73,published,Goedert,0.0,88,15,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,28,10,15,0.0,85,8901,19,15,Eagles,21090000,0.0,0.0,0.0,0.0,30,Dallas Goedert,85,0.0,60,0.0,27,20,50,79,0.0,0.0,5,0.0,0.0,0.0,0.0,71,87,0.0,0.0,85,90,256,0.0,69,Dallas,3,0.0,0.0,15,TE,0.0,0.0,0.0,0.0,83,68,0.0,85,10,0.0,0.0,10,79,0.0,0.0,0.0,10,week-18,0.0,58,61,75,76,Right,0.0,60,74,10,0.0,0.0,0.0,5,0.0,TE_VerticalThreat,0.0,73,0.0,0.0,0.0,13,84,26,13128
2022,18,LSU,0.0,84,0.0,0.0,0.0,53,88,39,BeckhamJrOdell_10829,0.0,0.0,86,89,0.0,0.0,71,10,0.0,57,40,0.0,0.0,22,11/5/1992,0.0,Short Stride Loose,750000,43,0.0,0.0,0.0,96,22,82,published,Beckham Jr,0.0,3,39,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,15,49,53,0.0,88,6340,75,30,Rams,500000,0.0,0.0,0.0,0.0,44,Odell Beckham Jr,85,0.0,25,0.0,67,79,22,96,0.0,0.0,12,0.0,0.0,0.0,0.0,81,93,0.0,0.0,95,82,198,0.0,82,Odell,7,0.0,-2.0,55,WR,0.0,0.0,0.0,0.0,93,38,0.0,86,36,0.0,0.0,18,78,0.0,0.0,0.0,10,week-18,0.0,25,54,73,83,Right,0.0,51,93,45,0.0,0.0,0.0,47,0.0,WR_DeepThreat,0.0,32,0.0,0.0,0.0,24,96,28,10829
2022,18,Tennessee,0.0,80,0.0,0.0,0.0,65,73,49,PattersonCordarrelle_498,0.0,0.0,82,80,0.0,0.0,74,10,0.0,54,48,0.0,0.0,25,3/17/1991,0.0,Default,1300000,64,0.0,0.0,0.0,87,25,78,published,Patterson,0.0,84,46,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,32,47,20,0.0,83,6017,20,36,Falcons,1700000,0.0,0.0,0.0,0.0,39,Cordarrelle Patterson,85,0.0,27,0.0,60,98,27,82,0.0,0.0,24,0.0,0.0,0.0,0.0,75,92,0.0,0.0,76,93,220,0.0,75,Cordarrelle,8,0.0,0.0,53,HB,0.0,0.0,0.0,0.0,91,17,0.0,78,55,0.0,0.0,20,59,0.0,0.0,0.0,10,week-18,0.0,28,47,89,79,Right,0.0,56,87,15,0.0,0.0,0.0,37,0.0,HB_ReceivingBack,0.0,12,0.0,0.0,0.0,14,95,30,498
2022,18,Samford,0.0,87,0.0,0.0,0.0,67,60,75,BradberryJames_17825,0.0,0.0,74,70,0.0,0.0,73,36,0.0,13,55,0.0,0.0,86,8/4/1993,0.0,Short Stride Default,14500000,25,0.0,0.0,0.0,71,89,28,published,Bradberry IV,0.0,24,10,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,76,6,21,0.0,88,7905,29,12,Giants,35250000,0.0,0.0,0.0,0.0,53,James Bradberry IV,85,0.0,35,0.0,21,65,12,67,0.0,0.0,6,0.0,0.0,0.0,0.0,18,92,0.0,0.0,67,89,210,0.0,11,James,5,0.0,0.0,6,CB,0.0,0.0,0.0,0.0,90,35,0.0,86,6,0.0,0.0,87,25,0.0,0.0,0.0,27,week-18,0.0,35,52,62,60,Right,0.0,10,86,89,0.0,0.0,0.0,6,0.0,CB_MantoMan,0.0,35,0.0,0.0,0.0,16,86,28,17825
2022,18,Oregon State,0.0,71,0.0,0.0,0.0,56,18,35,HekkerJohnny_11695,0.0,0.0,39,10,0.0,0.0,77,10,0.0,29,25,0.0,0.0,15,2/8/1990,0.0,Default Stride Awkward,12500000,15,0.0,0.0,0.0,10,20,15,published,Hekker,0.0,6,27,0.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,21,53,95,0.0,84,5860,97,38,Rams,4710000,0.0,0.0,0.0,0.0,17,Johnny Hekker,85,0.0,13,0.0,67,10,16,15,0.0,0.0,29,0.0,0.0,0.0,0.0,15,79,0.0,0.0,43,94,241,0.0,15,Johnny,9,0.0,0.0,63,P,0.0,0.0,0.0,0.0,68,16,0.0,68,41,0.0,0.0,15,10,0.0,0.0,0.0,10,week-18,0.0,15,22,40,15,Right,0.0,25,54,10,0.0,0.0,0.0,43,0.0,KP_Accurate,0.0,16,0.0,0.0,0.0,24,64,31,11695
2022,18,Oklahoma,0.0,86,0.0,0.0,0.0,44,78,22,BrownMarquise_20497,0.0,0.0,87,80,0.0,1.0,69,10,0.0,41,18,0.0,0.0,27,6/4/1997,0.0,Short Stride Default,1990000,25,0.0,0.0,0.0,91,16,82,published,Brown,0.0,5,17,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,12,10,16,0.0,80,9402,19,14,Ravens,9790000,0.0,0.0,0.0,0.0,19,Marquise Brown,84,0.0,10,0.0,22,78,19,86,0.0,0.0,6,0.0,0.0,0.0,0.0,82,94,0.0,0.0,83,86,180,0.0,86,Marquise,2,0.0,0.0,15,WR,0.0,0.0,0.0,0.0,97,13,0.0,86,15,0.0,0.0,17,52,0.0,0.0,0.0,10,week-18,0.0,10,33,73,75,Right,0.0,23,92,12,0.0,0.0,0.0,5,0.0,WR_DeepThreat,0.0,14,0.0,0.0,0.0,25,96,24,20497
2022,18,Nebraska,0.0,71,0.0,0.0,0.0,50,10,30,KochSam_27443,0.0,0.0,25,10,0.0,0.0,73,10,0.0,19,33,0.0,0.0,12,8/13/1982,0.0,Default Stride Awkward,3950000,16,0.0,0.0,0.0,10,10,10,published,Koch,0.0,4,18,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,12,46,95,0.0,85,1808,91,31,Ravens,2100000,0.0,0.0,0.0,0.0,33,Sam Koch,84,0.0,17,0.0,48,10,19,10,0.0,0.0,27,0.0,0.0,0.0,0.0,10,77,0.0,0.0,12,85,222,0.0,10,Sam,15,0.0,0.0,50,P,0.0,0.0,0.0,0.0,69,19,0.0,65,32,0.0,0.0,12,10,0.0,0.0,0.0,10,week-18,0.0,17,19,40,11,Right,0.0,17,45,10,0.0,0.0,0.0,39,0.0,KP_Accurate,0.0,19,0.0,0.0,0.0,25,60,39,27443
2022,18,Stanford,0.0,94,0.0,0.0,0.0,73,83,36,ErtzZach_857,0.0,0.0,94,73,0.0,0.0,77,10,0.0,56,36,0.0,0.0,18,11/10/1990,1.0,Long Stride High and Tight,5670000,69,0.0,0.0,0.0,76,17,78,published,Ertz,0.0,86,25,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.0,12,10,22,0.0,97,5790,22,15,Cardinals,0,0.0,0.0,0.0,0.0,44,Zach Ertz,84,0.0,57,0.0,42,35,59,83,0.0,0.0,6,0.0,0.0,0.0,0.0,74,85,0.0,0.0,86,84,250,0.0,68,Zach,8,0.0,0.0,15,TE,0.0,0.0,0.0,0.0,81,52,0.0,87,10,0.0,-1.0,19,73,0.0,0.0,0.0,10,week-18,0.0,61,68,80,70,Right,0.0,62,72,10,0.0,0.0,-3.0,6,0.0,TE_VerticalThreat,0.0,56,0.0,0.0,0.0,7,82,30,857
2022,18,East Carolina,0.0,85,0.0,0.0,0.0,97,15,82,JosephLinval_9870,0.0,0.0,24,20,0.0,0.0,76,57,0.0,45,88,0.0,0.0,27,10/10/1988,0.0,Default Stride Awkward,8000000,27,0.0,0.0,0.0,18,82,15,published,Joseph,0.0,98,12,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,68,6,16,0.0,82,1743,15,15,Chargers,9000000,0.0,0.0,0.0,0.0,84,Linval Joseph,84,0.0,45,0.0,20,10,41,10,0.0,0.0,6,0.0,0.0,0.0,0.0,7,78,0.0,0.0,15,87,329,0.0,3,Linval,11,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,74,45,0.0,76,6,0.0,0.0,20,10,0.0,0.0,0.0,80,week-18,0.0,45,95,40,10,Right,0.0,45,54,16,0.0,0.0,0.0,6,0.0,DT_RunStopper,0.0,45,0.0,0.0,0.0,8,62,32,9870
2022,18,Utah,0.0,93,0.0,0.0,0.0,90,30,39,BollesGarett_12545,0.0,0.0,36,15,0.0,0.0,77,27,0.0,82,38,0.0,0.0,15,5/27/1992,0.0,Default Stride Awkward,49470000,37,0.0,0.0,0.0,19,26,26,published,Bolles,0.0,72,12,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,42,6,20,0.0,93,8482,22,14,Broncos,22040000,0.0,0.0,0.0,0.0,34,Garett Bolles,84,0.0,86,0.0,25,10,90,28,0.0,0.0,6,0.0,0.0,0.0,0.0,16,83,0.0,0.0,25,87,297,0.0,8,Garett,4,0.0,0.0,6,LT,0.0,0.0,0.0,0.0,74,78,0.0,88,6,0.0,0.0,12,26,0.0,0.0,0.0,33,week-18,0.0,83,88,29,17,Right,0.0,85,57,10,0.0,0.0,0.0,6,0.0,OT_Agile,0.0,83,0.0,0.0,0.0,4,74,29,12545
2022,18,Georgia Tech,0.0,74,0.0,0.0,0.0,44,10,12,ButkerHarrison_12863,0.0,0.0,30,15,0.0,0.0,76,10,0.0,18,15,0.0,0.0,15,7/14/1995,0.0,Default Stride Awkward,15280000,17,0.0,0.0,0.0,28,17,10,published,Butker,0.0,7,14,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,12,25,90,0.0,82,8498,96,24,Chiefs,5650000,0.0,0.0,0.0,0.0,12,Harrison Butker,84,0.0,15,0.0,27,10,15,28,0.0,0.0,20,0.0,0.0,0.0,0.0,10,81,0.0,0.0,12,87,205,0.0,10,Harrison,4,0.0,0.0,33,K,0.0,0.0,0.0,0.0,74,15,0.0,63,20,0.0,0.0,15,16,0.0,0.0,0.0,10,week-18,0.0,16,15,26,14,Right,0.0,19,49,10,0.0,0.0,0.0,25,0.0,KP_Power,0.0,20,0.0,0.0,0.0,9,57,26,12863
2022,18,Washington,0.0,89,0.0,0.0,0.0,75,67,93,ThompsonShaq_2562,0.0,0.0,77,76,0.0,0.0,72,64,0.0,45,85,0.0,0.0,73,4/21/1994,1.0,Default,27950000,71,0.0,0.0,0.0,82,90,33,published,Thompson,0.0,7,17,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,83,6,20,0.0,95,7352,20,18,Panthers,32050000,0.0,0.0,0.0,0.0,79,Shaq Thompson,84,0.0,45,0.0,25,10,25,78,0.0,0.0,6,0.0,0.0,0.0,0.0,23,86,0.0,0.0,43,93,237,1.0,15,Shaq,6,0.0,0.0,6,ROLB,0.0,0.0,0.0,0.0,84,45,0.0,78,6,0.0,0.0,61,70,0.0,0.0,0.0,53,week-18,0.0,45,86,72,58,Right,0.0,45,79,63,0.0,1.0,0.0,6,0.0,OLB_RunStopper,0.0,45,0.0,-1.0,0.0,21,85,27,2562
2022,18,Utah,0.0,87,0.0,0.0,0.0,70,62,84,WilliamsMarcus_12573,0.0,0.0,79,63,0.0,0.0,73,41,0.0,35,71,0.0,0.0,81,9/8/1996,0.0,Default,10610000,42,0.0,0.0,0.0,76,83,24,published,Williams,0.0,43,14,0.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,79,6,20,0.0,93,8779,20,18,Saints,0,0.0,0.0,0.0,0.0,62,Marcus Williams,84,0.0,35,0.0,25,59,12,66,0.0,0.0,6,0.0,0.0,0.0,0.0,14,91,0.0,0.0,68,90,195,0.0,10,Marcus,4,0.0,0.0,6,FS,0.0,0.0,0.0,0.0,89,35,0.0,82,6,0.0,0.0,76,45,0.0,0.0,0.0,33,week-18,0.0,35,57,75,49,Right,0.0,35,84,65,0.0,0.0,0.0,6,0.0,S_Zone,0.0,35,0.0,0.0,0.0,27,87,24,12573
2022,18,Oklahoma St.,0.0,88,0.0,0.0,0.0,83,50,28,CarsonChris_12871,0.0,0.0,69,79,0.0,0.0,71,12,0.0,36,30,0.0,0.0,19,9/16/1994,0.0,Default Stride Loose,5430000,87,0.0,0.0,0.0,83,18,60,published,Carson,0.0,32,19,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,36,18,20,0.0,89,8502,21,17,Seahawks,3500000,0.0,0.0,0.0,0.0,26,Chris Carson,84,0.0,30,0.0,26,62,51,90,0.0,0.0,12,0.0,0.0,0.0,0.0,54,89,0.0,0.0,44,84,222,0.0,46,Chris,4,0.0,0.0,20,HB,0.0,0.0,0.0,0.0,88,25,0.0,83,14,0.0,0.0,14,87,0.0,0.0,0.0,11,week-18,0.0,35,46,90,87,Right,0.0,58,82,16,0.0,0.0,0.0,15,0.0,HB_PowerBack,0.0,21,0.0,0.0,0.0,28,83,26,12871
2022,18,LSU,0.0,85,0.0,0.0,0.0,73,45,90,JonesDeion_17677,0.0,0.0,72,32,0.0,0.0,73,58,0.0,45,81,0.0,0.0,79,11/4/1994,0.0,Default,30310000,27,0.0,0.0,-1.0,38,82,15,published,Jones,0.0,45,12,0.0,85,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,18,0.0,84,6,19,0.0,86,8084,19,10,Falcons,28300000,0.0,0.0,0.0,0.0,69,Deion Jones,84,0.0,43,0.0,25,10,25,32,0.0,0.0,6,0.0,0.0,0.0,0.0,5,92,0.0,0.0,60,87,222,0.0,5,Deion,5,-1.0,0.0,6,MLB,-1.0,0.0,0.0,0.0,90,44,0.0,78,6,0.0,0.0,74,26,0.0,0.0,0.0,51,week-18,0.0,44,86,56,14,Right,0.0,45,83,51,0.0,0.0,0.0,6,0.0,MLB_PassCoverage,0.0,44,0.0,-1.0,0.0,14,87,26,17677
2022,18,UCLA,0.0,89,0.0,0.0,0.0,74,62,88,JackMyles_17539,0.0,0.0,70,62,0.0,0.0,73,62,0.0,45,86,0.0,0.0,77,9/3/1995,0.0,Default Stride Loose,33000000,74,0.0,0.0,0.0,73,86,64,published,Jack,0.0,44,46,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,83,22,19,0.0,92,8066,21,38,Jaguars,26020000,0.0,0.0,0.0,0.0,74,Myles Jack,84,0.0,44,0.0,22,65,25,75,0.0,0.0,18,0.0,0.0,0.0,0.0,54,89,0.0,0.0,59,86,244,0.0,48,Myles,5,0.0,0.0,26,MLB,0.0,0.0,0.0,0.0,87,44,0.0,86,27,0.0,0.0,71,79,0.0,0.0,0.0,51,week-18,0.0,43,84,76,54,Right,0.0,45,82,53,0.0,0.0,0.0,20,0.0,MLB_FieldGeneral,0.0,44,0.0,0.0,0.0,17,88,25,17539
2022,18,Minnesota,0.0,87,0.0,0.0,0.0,73,45,89,CampbellDeVondre_17784,0.0,0.0,62,28,0.0,0.0,76,61,0.0,29,94,0.0,0.0,75,7/1/1993,0.0,Default Stride High and Tight,990000,28,0.0,0.0,0.0,31,86,18,published,Campbell,0.0,59,12,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,81,6,20,0.0,86,7935,20,12,Packers,200000,0.0,0.0,0.0,0.0,67,De'Vondre Campbell,84,0.0,45,0.0,24,10,18,41,0.0,0.0,6,0.0,0.0,0.0,0.0,9,87,0.0,0.0,52,90,232,0.0,5,De'Vondre,5,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,85,45,0.0,85,6,0.0,0.0,68,33,0.0,0.0,0.0,48,week-18,0.0,45,83,45,16,Right,0.0,23,73,44,0.0,0.0,0.0,6,0.0,MLB_FieldGeneral,0.0,45,0.0,0.0,0.0,20,85,28,17784
2022,18,Georgia,0.0,92,0.0,0.0,0.0,87,10,29,AndrewsDavid_2798,0.0,0.0,25,10,0.0,0.0,75,15,0.0,87,38,0.0,0.0,15,7/10/1992,0.0,Default Stride Awkward,12500000,26,0.0,0.0,0.0,10,20,10,published,Andrews,0.0,60,12,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,37,6,20,0.0,88,7649,20,12,Patriots,6500000,0.0,0.0,0.0,0.0,40,David Andrews,84,0.0,86,0.0,22,10,83,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,83,0.0,0.0,12,87,300,0.0,5,David,6,0.0,0.0,6,C,0.0,0.0,0.0,0.0,66,89,0.0,88,6,0.0,0.0,13,10,0.0,0.0,0.0,20,week-18,0.0,83,84,22,9,Right,0.0,85,53,10,0.0,0.0,0.0,6,0.0,C_Power,0.0,86,0.0,0.0,0.0,22,57,29,2798
2022,18,Colorado,0.0,84,0.0,0.0,0.0,69,57,81,AwuzieChidobe_12587,0.0,0.0,71,68,0.0,0.0,72,51,0.0,35,68,0.0,0.0,80,5/24/1995,0.0,Short Stride Default,14050000,32,0.0,0.0,0.0,78,83,34,published,Awuzie,0.0,22,14,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,79,6,22,0.0,94,8471,26,12,Bengals,7500000,0.0,0.0,0.0,0.0,54,Chidobe Awuzie,84,0.0,35,0.0,32,69,17,67,0.0,0.0,6,0.0,0.0,0.0,0.0,23,94,0.0,0.0,71,89,202,0.0,16,Chidobe,4,0.0,0.0,6,CB,0.0,0.0,0.0,0.0,93,35,0.0,79,6,0.0,0.0,82,42,0.0,0.0,0.0,36,week-18,0.0,35,47,68,54,Right,0.0,35,88,79,0.0,0.0,0.0,6,0.0,CB_MantoMan,0.0,35,0.0,0.0,0.0,2,89,26,12587
2022,18,Cornell,0.0,93,0.0,0.0,0.0,89,64,21,TretterJC_11919,0.0,0.0,60,45,0.0,0.0,76,23,0.0,84,32,0.0,0.0,12,2/12/1991,0.0,Long Stride Awkward,24050000,44,0.0,0.0,0.0,35,10,32,published,Tretter,0.0,64,17,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,12,28,18,0.0,88,6130,19,15,Browns,15770000,0.0,0.0,0.0,0.0,22,JC Tretter,84,0.0,86,0.0,41,10,86,39,0.0,0.0,12,0.0,0.0,0.0,0.0,22,79,0.0,0.0,62,90,307,0.0,14,JC,8,0.0,0.0,34,C,0.0,0.0,0.0,0.0,67,82,0.0,85,12,0.0,0.0,12,52,0.0,0.0,0.0,24,week-18,0.0,81,85,65,15,Right,0.0,83,54,10,0.0,0.0,0.0,23,0.0,C_Agile,0.0,86,0.0,0.0,0.0,5,68,30,11919
2022,18,LSU,0.0,91,0.0,0.0,0.0,77,41,91,WhiteDevin_20581,0.0,0.0,65,48,0.0,0.0,72,69,0.0,45,82,0.0,0.0,68,2/17/1998,0.0,Short Stride Default,2000000,47,0.0,0.0,-1.0,65,89,24,published,White,0.0,45,12,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,83,6,14,0.0,88,9672,18,10,Buccaneers,27310000,0.0,0.0,0.0,0.0,78,Devin White,84,0.0,45,0.0,23,10,23,63,0.0,0.0,6,0.0,0.0,0.0,0.0,19,91,0.0,0.0,46,92,237,0.0,12,Devin,2,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,92,45,0.0,91,6,0.0,0.0,62,60,0.0,0.0,0.0,64,week-18,0.0,45,81,62,34,Right,0.0,45,83,53,0.0,0.0,0.0,6,0.0,MLB_FieldGeneral,0.0,45,0.0,0.0,0.0,6,82,23,20581
2022,18,Minnesota,0.0,88,0.0,0.0,0.0,59,71,81,WinfieldJrAntoine_21017,0.0,0.0,75,73,0.0,0.0,69,55,0.0,35,70,0.0,0.0,83,8/16/1998,0.0,Short Stride Default,3990000,52,0.0,0.0,0.0,83,86,30,published,Winfield Jr,0.0,31,21,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,86,6,20,0.0,90,680,20,13,Buccaneers,3320000,0.0,0.0,0.0,0.0,57,Antoine Winfield Jr,84,0.0,35,0.0,35,83,18,82,0.0,0.0,6,0.0,0.0,0.0,0.0,20,90,0.0,0.0,73,88,203,0.0,15,Antoine,1,0.0,0.0,6,FS,0.0,0.0,0.0,0.0,89,35,0.0,86,6,0.0,0.0,74,53,0.0,0.0,0.0,46,week-18,0.0,35,60,67,72,Right,0.0,35,85,68,0.0,0.0,0.0,6,0.0,S_Zone,0.0,35,0.0,0.0,0.0,6,88,23,21017
2022,18,North Carolina,0.0,92,0.0,0.0,0.0,84,20,86,QuinnRobert_10694,0.0,0.0,49,35,0.0,0.0,76,81,0.0,45,83,0.0,0.0,48,5/18/1990,0.0,Long Stride Loose,47450000,46,0.0,0.0,0.0,33,90,20,published,Quinn,0.0,94,12,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,82,6,22,0.0,82,4452,14,18,Bears,22560000,0.0,0.0,0.0,0.0,74,Robert Quinn,84,0.0,45,0.0,33,10,25,35,0.0,0.0,6,0.0,0.0,0.0,0.0,10,84,0.0,0.0,30,91,250,0.0,6,Robert,10,0.0,0.0,6,ROLB,0.0,0.0,0.0,0.0,80,45,0.0,78,6,0.0,0.0,49,40,0.0,0.0,0.0,85,week-18,0.0,45,86,35,25,Right,0.0,45,68,45,0.0,0.0,0.0,6,0.0,OLB_PowerRusher,0.0,45,0.0,0.0,0.0,1,82,31,10694
2022,18,LSU,0.0,88,0.0,0.0,0.0,73,84,36,ChaseJaMarr_21586,0.0,0.0,87,81,0.0,0.0,72,10,0.0,56,34,0.0,0.0,17,3/1/2000,1.0,Default,11060000,69,0.0,0.0,0.0,81,17,82,published,Chase,0.0,1,29,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,27,15,17,0.0,83,1370,22,22,Bengals,19760000,0.0,0.0,0.0,0.0,37,Ja'Marr Chase,84,0.0,20,0.0,33,60,27,88,0.0,0.0,10,0.0,0.0,0.0,1.0,84,90,0.0,0.0,89,91,201,0.0,86,Ja'Marr,0,0.0,1.0,20,WR,1.0,0.0,0.0,0.0,93,34,0.0,88,19,0.0,2.0,13,72,0.0,0.0,0.0,10,week-18,0.0,26,46,74,80,Right,0.0,37,91,15,0.0,0.0,0.0,10,0.0,WR_DeepThreat,0.0,30,0.0,0.0,0.0,2,86,21,21586
2022,18,SMU,0.0,85,0.0,0.0,0.0,73,90,36,SuttonCourtland_13087,0.0,0.0,92,73,0.0,0.0,75,10,0.0,62,33,0.0,0.0,30,10/10/1995,0.0,Long Stride Default,56190000,72,0.0,0.0,0.0,83,22,83,published,Sutton,0.0,14,48,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,22,53,15,0.0,89,9072,19,37,Broncos,6760000,0.0,0.0,0.0,0.0,31,Courtland Sutton,84,0.0,20,0.0,62,33,20,82,0.0,0.0,34,0.0,0.0,0.0,0.0,82,92,0.0,0.0,91,89,216,0.0,76,Courtland,3,0.0,0.0,59,WR,0.0,0.0,0.0,0.0,91,38,0.0,87,41,0.0,0.0,23,81,0.0,0.0,0.0,10,week-18,0.0,25,63,76,79,Right,0.0,38,86,15,0.0,0.0,0.0,50,0.0,WR_Physical,0.0,33,0.0,0.0,0.0,4,92,25,13087
